DeploymentID,City,State,Agency,TechnologyID,VendorID,Summary,Link,Latitude,Longitude
106,Brea,CA,Brea Police Department,4,12,"As of 2016, the Brea Police Department spent $9,000 each year on PredPol (now Geolitica) predictive policing software.",https://agenda.ci.brea.ca.us/print_all.cfm?seq=209&reloaded=true&id=,33.9170444,-117.888855
107,St. Johnsbury,VT,St. Johnsbury Police Department,1,4,The St. Johnsbury Police Department began testing body-worn cameras in 2016 and was using them widely in 2019.,http://stjvt.com/index.php/town-documents/town-government/public-meeting/10-selectboard/minutes/board-of-selectmen-meeting-minutes-for-2018/1195-2018-09-27-minutes/file.html,44.419494,-72.0156532
108,Atlanta,GA,Atlanta Police Department,4,12,The Atlanta Police Department began using PredPol (now Geolitica)'s predictive policing software in 2013.,https://www.wabe.org/concerns-arise-over-new-predictive-policing-program/,33.7489924,-84.3902644
109,Norcross,GA,Norcross Police Department,4,12,The Norcross Police Department began using PredPol (now Geolitica)'s predictive policing software in 2013.,https://www.wabe.org/concerns-arise-over-new-predictive-policing-program/,33.9412127,-84.2135309
110,Milford,DE,Milford Police Department,1,4,The Milford Police Department implemented a body-worn camera program in 2017.,https://www.cityofmilford.com/Archive/ViewFile/Item/2219,38.9130453,-75.4278733
111,Decatur,GA,DeKalb County Marshal's Office,1,4,The DeKalb County Marshal's Office fully implemented its body-worn camera program in 2019.,https://www.dekalbcountyga.gov/news/dekalb-county-marshals-office-implements-body-camera-program,30.8736613,-84.5740953
112,Stow,OH,Stow Police Department,1,4,"Through a $30,000 federal grant, the Stow Police Department outfitted its entire patrol division with Watchguard body-worn cameras in 2016. In January 2022, Ohio Governor Mike DeWine awarded $53,005.00 to the Stow Police for expenses associated with launching or maintaining body-worn camera programs.",https://stowohio.org/documents/2017/11/2016-police-annual-report.pdf,41.1596261,-81.4406258
113,Woodbridge,VA,Prince William County Police Department,1,6,"In 2017, the Prince William County Police Department signed a 5-year contract to use Axon body-worn cameras with approximately 470 officers, including all patrol and school resource officers, motor units, and K9 officers. The project costs $700,000 per year.",https://wamu.org/story/17/06/06/prince-william-county-police-get-body-cameras/,38.636447,-77.26763351180257
114,West Palm Beach,FL,Palm Beach County Sheriff's Office,2,2,The Palm Beach County Sheriff's Office began using ShotSpotter gunshot detection software in 2013.,https://ir.shotspotter.com/press-releases/detail/94/palm-beach-county-sheriffs-office-implements-sst,26.715364,-80.0532942
115,Manlius,NY,Manlius Police Department,1,6,The Manlius Police Department purchased 12 Axon body-worn Cameras in 2014.,https://www.syracuse.com/news/2015/01/manlius_police_body_cameras_police_body_cameras_in_central_new_york_syracuse_and.html,43.0020107,-75.9768632
116,Detroit,MI,Detroit Police Department,5,14,The Detroit Police Department signed a contract with DataWorks Plus for real-time face recognition in 2017. The contract was renewed in September 2020.,https://www.metrotimes.com/news-hits/archives/2020/07/31/even-if-detroits-facial-recognition-contract-expires-dpd-can-still-use-the-software-in-perpetuity,42.3315509,-83.0466403
117,Rigby,ID,Jefferson County Sheriff's Office,1,6,Jefferson County purchased eight additional Axon cameras for the sheriff's office in 2019.,https://www.postregister.com/star/news/commissioners-approve-grant-expenditures-other-purchases/article_89d45043-915a-5f92-a0a0-c6324cb0fbf4.html,43.6751937,-111.918002
118,Eureka,CA,Humboldt County Sheriff's Office,1,6,"The Humboldt County Sheriff's Office signed a $91,000 contract with Axon in 2019 to equip all corrections officers with body-worn cameras.",https://www.times-standard.com/2019/06/22/safety-are-what-the-cameras-are-all-about-corrections-deputies-now-wear-body-cams-on-duty/,40.8018746,-124.1707558
119,Tracy,CA,Tracy Police Department,4,12,"Tracy Police Department have been been using predictive policing since at least 2015. In 2018, the city of Tracy paid PredPol (now Geolitica) $44,000 for the software.",http://www.ttownmedia.com/tracy_press/news/police-tactics-driven-by-data/article_7e625e44-da39-11e4-8675-975f95f1c147.html,37.7385507,-121.420139
120,Haverhill,MA,Haverhill Police Department,4,12,The Haverhill Police Department started using PredPol (now Geolitica) predictive policing technology in 2014.,https://www.cityofhaverhill.com/government/city_council/docs/03_18_2014.pdf,42.7777829,-71.0767724
121,Los Angeles,CA,Los Angeles County Sheriff's Department,5,14,"As of 2018, the Los Angeles County Sheriff's Department uses NEC face recognition technology. Previously, the agency had used DataWorks' face recognition system.",https://www.activistpost.com/2018/03/los-angeles-facial-recognition-program.html,34.0536909,-118.242766
122,Brockport,NY,Brockport Police Department,1,6,"The Brockport Police Department adopted body-worn cameras in 2015. In 2017, BWC footage of an officer being attacked by a squirrel went viral over social media.",https://www.democratandchronicle.com/story/news/2015/07/21/brockport-police-body-cameras/30481155/,43.213671,-77.93918
123,Mansfield,TX,Tarrant County Constables,1,6,"The Tarrant County Constables purchased 12 body-worn cameras in 2015 with $6,600 in asset forfeiture funds.",https://access.tarrantcounty.com/content/dam/main/auditor/AuditReports/AuditFY2016/5._Auditor%27s_Report_-_FY2015_Chapter_59_Asset_Forfeiture_Report_by_Law_Enforcement_Prepared_by_Constable_Pct%237_CO121614.pdf,32.563487,-97.1420308
124,Bay,MI,Bay City Police Department,1,6,"Bay City began using body-worn cameras for police in 2015, with an initial purchase of 40 Axon cameras for $36,000.",https://www.mlive.com/news/bay-city/2015/11/qa_with_bay_city_public_safety.html,30.2481693,-85.6593633
125,Carson City,NV,Carson City Sheriff's Office,1,6,"The Carson City Sheriff's Office had body-worn cameras as early as 2016, but purchased further Axon body-worn cameras in 2018 and 2019.",https://www.carson.org/government/meeting-information/agendas/board-of-supervisors-agendas-with-supporting-materials/2018-agendas-with-supporting-materials/03-15-18-agenda-with-supporting-materials,39.1663259,-119.7670374
126,Auburn,WA,Auburn Police Department,1,4,"The Auburn Police Department signed a contract with Axon for body-worn cameras in 2022, but has been using BWCs since at least 2019.",https://www.kiro7.com/news/local/new-video-shows-auburn-police-officers-saving-mans-life-with-narcan/911726491,47.3075369,-122.2301808
127,Katy,TX,Katy Police Department,1,4,"The Katy Police Department spent $88,000 on 48 body-worn cameras in 2016.",https://communityimpact.com/houston/katy/city-county/2016/06/22/katy-police-department-plans-buy-body-worn-cameras-officers/,29.7857853,-95.8243956
128,Longmont,CO,Longmont Police Department,3,10,The Longmont Police Department received funding from the Colorado Auto Theft Prevention Authority (CAPTA) to purchase automate license plate readers.,https://aclu-co.org/scanners-allow-police-to-collect-location-info-on-millions-of-americans/,40.1672117,-105.101928
129,Boulder,CO,Boulder Police Department,3,10,The Boulder Police Department received funding from the Colorado Auto Theft Prevention Authority (CAPTA) to purchase automate license plate readers.,https://aclu-co.org/scanners-allow-police-to-collect-location-info-on-millions-of-americans/,40.0149856,-105.270545
130,Erie,CO,Erie Police Department,3,10,The Erie Police Department received funding from the Colorado Auto Theft Prevention Authority (CAPTA) to purchase automate license plate readers.,https://aclu-co.org/scanners-allow-police-to-collect-location-info-on-millions-of-americans/,40.0502623,-105.049981
131,Commerce City,CO,Commerce City Police Department,3,10,The Commerce City Police Department received funding from the Colorado Auto Theft Prevention Authority (CAPTA) to purchase automate license plate readers.,https://aclu-co.org/scanners-allow-police-to-collect-location-info-on-millions-of-americans/,39.8083196,-104.9338675
132,Thornton,CO,Thornton Police Department,3,10,The Thornton Police Department received funding from the Colorado Auto Theft Prevention Authority (CAPTA) to purchase automate license plate readers.,https://aclu-co.org/scanners-allow-police-to-collect-location-info-on-millions-of-americans/,39.8695516,-104.985181
133,Brighton,CO,Adams County Sheriff's Office,3,10,The Adams County Sheriff's Office received funding from the Colorado Auto Theft Prevention Authority (CAPTA) to purchase automate license plate readers.,https://aclu-co.org/scanners-allow-police-to-collect-location-info-on-millions-of-americans/,39.983721,-104.8110775
134,Lafayette,CO,Lafaytette Police Department,3,10,The Lafaytette Police Department received funding from the Colorado Auto Theft Prevention Authority (CAPTA) to purchase automate license plate readers.,https://aclu-co.org/scanners-allow-police-to-collect-location-info-on-millions-of-americans/,39.9935959,-105.089705
135,Golden,CO,Colorado Auto Theft Prevention Authority,3,10,The Colorado Auto Theft Prevention Authority provides funding to local agencies as part of a statewide automated license plate reader program.,https://aclu-co.org/scanners-allow-police-to-collect-location-info-on-millions-of-americans/,39.7546349,-105.22058
136,Greenwood Village,CO,Greenwood Village Police Department,3,10,The Greenwood Village Police Department received funding from the Colorado Auto Theft Prevention Authority (CAPTA) to purchase automate license plate readers.,https://www.colorado.gov/pacific/sites/default/files/07212016%20DRAFT%20CATPA%20Board%20Minutes%20%281%29.pdf,39.6172101,-104.950814
137,San Pablo,CA,San Pablo Police Department,2,2,The San Pablo Police Department have been using ShotSpotter since 2011.,https://www.shotspotter.com/wp-content/uploads/2018/09/114SST-San-Pablo-case-study-v3.pdf,37.9621457,-122.3455263
138,Kersey,CO,Kersey Police Department,1,4,Body-worn camera footage may be obtained from the Kersey Police Department through a public records request.,http://www.kerseygov.com/274/Police-Reports,40.387481,-104.561625
139,Stockton,CA,Stockton Police Department,2,2,The Stockton Police Department has been using Shotspotter gunshot detection technology since 2013.,https://sacramento.cbslocal.com/2019/01/01/stockton-police-using-shotspotter-technology-to-locate-new-years-eve-gunfire/,37.9577016,-121.290779
140,Oxnard,CA,Oxnard Police Department,1,6,"The Oxnard Police Department have used body-worn cameras since 2016. In September 2019, the department ordered 200 of the newest generation of Axon BWCs.",https://www.vcstar.com/story/news/2018/03/21/oxnard-approves-additional-body-cameras-police-plans-new-rose-avenu-traffic-light/435841002/,34.1976308,-119.180381
141,Auburn,CA,Placer County Sheriff's Office,5,14,The Placer County Sheriff's Office has been using DataWorks face recognition technology since at least 2011.,https://www.placer.ca.gov/DocumentCenter/View/18570/09F-PDF,38.8945939,-121.0739897
142,San Jose,CA,Santa Clara County Sheriff's Office,1,6,"The Santa Clara County Sheriff’s Office ordered 1,200 Axon body-worn Cameras in 2017.",https://www.prnewswire.com/news-releases/santa-clara-county-sheriffs-department-and-nevada-highway-patrol-to-deploy-body-cameras-with-evidencecom-from-axon-300416601.html,37.3361663,-121.890591
143,Los Angeles,CA,California State University Northridge Department of Police Services,1,6,"The California State University Northridge Police Department began deploying 28 Axon body-worn Cameras in 2018. The BWC program will cost $185,000 over five years.",https://www.dailynews.com/2017/10/29/csun-police-are-now-wearing-body-cameras-in-move-to-enhance-bonds-with-community/,34.0536909,-118.242766
144,Gainesville,FL,Gainesville Police Department,1,6,"In 2018, the Gainesville City Comission approved a $609,972 contract between the Gainsville Police Department and Axon. The department was supplied with 190 Tasers, 107 body cameras, and 107 signal units for patrol vehicles.",https://www.wuft.org/news/2018/04/19/city-commission-approves-600000-contract-for-gainesville-police-body-cameras/,29.6519684,-82.3249846
145,Morgan HIll,CA,Morgan Hill Police Department,4,12,"Morgan Hill Police Department has been using PredPol (now Geolitica) since June, 2011. According to Morgan Hill's 2014-2015 budget, patrol checks based on PredPol (now Geolitica) data were conducted 3,900 times.",https://www.predpol.com/piedmont-california-civic-organization-highlights-predpol/,37.130408,-121.6544974
146,Suisun City,CA,Suisun City Police Department,1,6,"The Suisun City Police Department have been using body-worn Cameras since 2010. As of 2018, SCPD contracts with Axon at a cost of about $33,000 per year.",https://www.suisun.com/wp-content/files/Suisun_City_Council_Agenda_July_24_2018.pdf,38.2382474,-122.040244
147,Monterey,CA,Monterey Police Department,4,12,The Monterey Police Department began using PredPol (now Geolitica) predictive policing software sometime between 2015 and 2017.,https://monterey.org/Portals/0/Reports/Finance/Budget/Adopted-Budget-2017-2019-Biennium_FINAL.pdf,36.2231079,-121.387742
148,Watsonville,CA,Watsonville Police Department,1,6,"The Watsonville Police Department equipped all of its officers with 75 Axon body-worn Cameras in 2019. The five-year contract cost more than $470,000.",https://patch.com/california/watsonville/all-watsonville-patrol-officers-now-wearing-body-cameras,36.9092773,-121.7529071
